,Age
1608,0.008362672527278195
1609,0.14139007467713688
1610,0.23938610489931883
1611,0.0167036977936023
1612,0.009012644665298905
1613,1.6389213458506569
1614,0.08024703246934865
1615,0.2752319200056842
1616,0.004775530031146213
1617,0.027919456245570903
1618,0.025427934523810956
1619,0.26814504792544824
1620,0.3181307058629037
1621,1.1608212629379127
1622,0.19644828065344225
1623,1.0580048398479296
1624,0.5000201742455136
1625,0.009983128143130172
1626,0.16239002286295068
1627,0.05138297951022789
1628,0.15958243964658822
1629,0.025508037151482064
1630,0.5552954098702291
1631,0.2520859038880553
1632,0.007128675379566938
1633,0.4996024833937607
1634,0.00805490689237589
1635,0.007350213521679565
1636,0.571522241822763
1637,0.008985959480411485
1638,3.858099153824668
1639,0.43791755736336324
1640,3.730618165904217
1641,0.7953243340806019
1642,0.6046468801050924
1643,0.8428517653768727
1644,0.131035721880863
1645,0.11177327428371539
1646,0.007677062501321537
1647,0.2752242644451882
1648,0.0362725285612233
1649,0.01578261214588087
1650,0.06909321019460474
1651,0.04394078442411883
1652,0.008369204865113528
1653,0.27120992286925394
1654,0.03235777930766645
1655,0.01638572747653963
1656,0.05721221463584702
1657,0.6099085984700271
1658,0.05933827424792853
1659,0.03892049767237721
1660,0.42225669581826997
1661,0.22196765837192092
1662,0.3844296177845156
1663,0.00623314454281876
1664,0.1701018748723338
1665,0.043796374401179984
1666,0.025054456105741005
1667,0.06861336329502439
1668,0.5933554080769803
1669,0.14052232982930615
1670,0.007180291523946773
1671,0.40876201634454706
1672,0.02252311232917521
1673,0.05766908305607742
1674,0.19110002778423205
1675,0.05806288271320775
1676,0.04001981376673924
1677,0.008608965948826071
1678,0.9356398688286134
1679,0.018594794472677097
1680,0.8401269743324165
1681,0.023735077151595816
1682,0.6865572356313046
1683,0.01675597230445459
1684,3.6233499246159306
1685,0.02608854301001263
1686,0.015114959405128359
1687,0.08047681702901441
1688,0.024431239401617413
1689,0.016392774418635955
1690,0.6007442754134638
1691,3.151632572836931
1692,0.017031058767823036
1693,0.5718294633739298
1694,0.0402543198482231
1695,0.271442147226055
1696,0.04794785779634527
1697,0.32843722585466706
1698,0.03262841091592718
1699,0.42562364883486253
1700,2.3616141520044667
1701,2.814103706945085
1702,0.035176753777983856
1703,0.11864947752608368
1704,0.964339553068025
1705,0.03483928523287989
1706,3.6719319680661373
1707,0.6100336069798545
1708,0.05108911735749349
1709,0.025577111483714297
1710,0.023979389195937416
1711,0.007331852359393235
1712,0.0975615205581016
1713,0.007893674546272943
1714,0.017536344863866588
1715,0.28827948382271584
1716,0.0151689610560103
1717,1.0317663390747924
1718,0.22312993576982143
1719,0.09825063953301454
1720,0.007257569963110316
1721,0.08080948810729512
1722,0.007855074180407463
1723,0.02449179168874576
1724,0.046242885115003456
1725,0.15540246440346056
1726,0.07728996766803223
1727,2.683383737513778
1728,0.444062898010569
1729,0.29548624594960976
1730,1.309960516641555
1731,0.03494453257490902
1732,0.03419478079241765
1733,0.007102859796638923
1734,0.01778499747596307
1735,0.474894160531487
1736,0.014380885112093768
1737,0.019378889933126277
1738,0.585277920338041
1739,0.0072300359907350835
1740,0.01582663819537828
1741,0.6635293636103561
1742,0.009097118343575374
1743,0.007376383397301681
1744,0.004825873348162618
1745,0.058940017705299254
1746,0.016053007604825965
1747,2.4701619210072154
1748,0.07837259014367402
1749,0.009201753734465542
1750,0.035242530730376434
1751,1.1021584063610628
1752,0.13257460099421062
1753,0.4742283992935455
1754,0.21738916570615832
1755,0.23441276728986102
1756,0.5430161242188917
1757,0.03384747545897864
1758,0.007205009581476179
1759,0.028343666213791325
1760,0.18108094330170002
1761,0.03495278899788818
1762,0.043311251137403785
1763,0.010811380371879203
1764,0.5344010319346006
1765,0.03748074811085602
1766,0.02329184043026663
1767,0.008270123052643526
1768,0.03159156211383406
1769,0.023413384705228076
1770,0.514250500150424
1771,0.00865166352798768
1772,0.024093394101965107
1773,0.003404373604113406
1774,0.033108226055383105
1775,0.8053690482957881
1776,0.030926550031424187
1777,0.025474258715786558
1778,0.654647038926933
1779,0.5240755781909276
1780,0.017306724360308445
1781,0.051824083862856224
1782,0.6391482773904953
1783,0.008796976273294463
1784,0.009099465422373401
1785,0.11161821376150353
1786,0.05740952736959942
1787,0.9664025581789737
1788,0.007170616383978656
1789,0.2004507268933645
1790,0.014910525541574685
1791,0.11035092310689346
1792,0.027187566026353076
1793,0.17915046039618174
1794,0.03599168730907641
1795,0.007547760927044153
1796,0.055917816938988125
1797,0.008423863349671686
1798,0.03839100072202189
1799,0.019105352375819888
1800,0.020039228568054047
1801,0.00908570041604162
1802,3.4208823251868736
1803,0.018699406011865302
1804,0.014419200864119016
1805,0.8007012977279105
1806,0.8576005534744361
1807,0.004976083728140436
1808,0.024734721953094174
1809,0.11409736828177525
1810,0.016931279220752188
1811,0.03886402116610918
1812,0.06716277146154855
1813,0.11386370889786498
1814,0.05791701518437578
1815,0.16095864320997327
1816,0.006820726998165139
1817,0.009688029569504165
1818,0.014839102790945321
1819,0.013234578952585294
1820,0.02276058444590902
1821,0.047970117515436186
1822,0.06226643619672391
1823,0.05068007778288063
1824,0.6882761550944099
1825,0.005175919621658717
1826,0.008037660860277743
1827,0.025192550302465557
1828,0.7745602126986376
1829,0.1262129082683826
1830,0.11653852529664847
1831,0.03724002623923776
1832,0.48154787493137746
1833,0.05268461979296212
1834,0.0364099653481536
1835,0.7201489349964816
1836,0.707623960377086
1837,0.034705347391882635
1838,0.00810071068404045
1839,0.008828731721249717
1840,0.027228222599497594
1841,0.058515459083588316
1842,0.025050108075432433
1843,0.21962999403930197
1844,0.8016484692737127
1845,0.017749381567556274
1846,0.03685033523311404
1847,0.0358104443362899
1848,0.09125162662840168
1849,0.35174454479931905
1850,0.040296871285020866
1851,0.016279063828972023
1852,0.19571360177604116
1853,0.034352238870780975
1854,0.06407046743616744
1855,0.25824661526315684
1856,3.672720723795591
1857,0.09347462230847253
1858,0.046330391556629415
1859,0.04814683869880434
1860,0.04284175228523263
1861,0.007078064605770819
1862,0.015342032181240091
1863,0.802489295151904
1864,0.10574742794974301
1865,0.6286342692874727
1866,0.0223314615019453
1867,0.6288680271848559
1868,0.03498084642457392
1869,0.008007943851755182
1870,0.5345774605108158
1871,0.005399255680902063
1872,0.029474750127383223
1873,3.7031158828012334
1874,0.058942666676767994
1875,0.07855345226699767
1876,1.3394495248069076
1877,0.37422038853666395
1878,0.5036238013307013
1879,0.06233288185681496
1880,0.04514406205144002
1881,0.0158628861855377
1882,0.29588149872750186
1883,0.0082506939931258
1884,0.7642265868386662
1885,0.04491095625388629
1886,0.19889457659042714
1887,0.047863968511118696
1888,2.9172291942184976
1889,0.1177625622805617
1890,0.14675462827249502
1891,0.038216883411721664
1892,0.015576606118183926
1893,0.4964130169940838
1894,0.025658655596375896
1895,0.023500001354514164
1896,0.03566866614020933
1897,0.10788338232863591
1898,0.036254810623495136
1899,0.035108834326552554
1900,0.10451227340632488
1901,0.026032991862754606
1902,0.11778967904649502
1903,0.016712060317273687
1904,0.00846385816337711
1905,0.017951358684506997
1906,0.5083777995571788
1907,0.047098769324759336
1908,0.051403613204605667
1909,0.02694549069200431
1910,0.4923758126096344
1911,3.736080090402016
1912,0.014597860632649323
1913,0.008335167391541071
1914,0.10834571182678307
1915,0.041903667799630055
1916,0.49442551756393954
1917,0.10465853280897688
1918,1.2029099996363912
1919,0.07423508059399754
1920,0.13989545862914798
1921,0.03230943811517503
1922,0.00710983638137146
1923,0.00902170034017084
1924,0.01757820858251572
1925,0.03181214152421862
1926,0.008623044392892779
1927,0.5790290544522165
1928,0.029818569480754873
1929,0.09103675993338822
1930,3.7112709242852824
1931,0.03587912686552844
1932,0.2054858177005968
1933,0.09839316921036549
1934,1.3960256473662562
1935,0.03279715018074055
1936,0.05200822800494638
1937,0.11641463966109104
1938,0.01650809951856547
1939,0.02738793445348478
1940,0.008616935960005994
1941,0.039602223240634574
1942,0.8739368464345798
1943,0.00683795586174789
1944,0.5658072961012081
1945,0.008832741890696622
1946,0.05007750570610897
1947,0.02393370268732325
1948,0.4390095821536814
1949,0.03493555869886944
1950,0.009467192621056561
1951,0.17582913061527292
1952,0.018307322458631592
1953,0.024685350424328626
1954,0.08541855930476806
1955,0.033327497949972064
1956,0.030116646304097574
1957,0.013812309468364163
1958,0.04060813311206095
1959,0.03336753999014554
1960,0.0050621609247799345
1961,0.6449459700591038
1962,0.06853182553467886
1963,0.007375155224108843
1964,0.038815474555878554
1965,0.4366612035911407
1966,0.027879395700280377
1967,0.035968815289040876
1968,0.03751295579848927
1969,0.13719574452338837
1970,0.17099620265635074
1971,0.02260635422162919
1972,0.8811867129074773
1973,0.006416927471704039
1974,3.76953641249132
1975,0.15801258833602294
1976,0.00920518771970571
1977,0.007534706651321649
1978,0.015589159422242978
1979,0.016221778584709624
1980,0.01493679798774495
1981,0.021352685468655486
1982,0.015980241988824907
1983,0.21163339783381954
1984,0.4143243713630705
1985,0.0645128785738418
1986,0.016836949128334992
1987,0.08365425386743998
1988,0.01851804402707377
1989,0.10835040016111676
1990,3.423802033638487
1991,0.052376462322461854
1992,0.17602580742568613
1993,0.007626284051511259
1994,0.013325875345781377
1995,0.018037958764089545
1996,0.14933153590036843
1997,0.022111822238982413
1998,0.07051489401528566
1999,0.02617942748050628
2000,0.7710043091886651
2001,0.9202914206060734
2002,0.8071044078711443
2003,0.006657158841486048
2004,0.13120525977447142
2005,0.9653402409332361
2006,0.39593300451210806
2007,0.015521003593109997
2008,0.6166623569062393
2009,0.026441931130080015
2010,0.38377039071950414
2011,0.034272733692737714
2012,0.3291532193050821
2013,0.0053737127830615974
2014,0.03534628072562668
2015,3.6664877030566965
2016,0.06774179562000024
2017,0.5226588243771068
2018,0.12988035316061225
2019,0.7236491607938917
2020,0.5644125373454284
2021,0.07618998866541243
2022,0.03708576582836907
2023,0.03344031518920333
2024,0.041289607345694604
2025,0.008758726714045838
2026,0.5245222581182281
2027,0.007442887657141379
2028,0.11873335538476447
2029,0.0977490272891786
2030,0.05453141887823684
2031,0.018553953237934684
2032,0.140995191757087
2033,3.635364100836386
2034,0.03463477253438126
2035,0.016320962941393083
2036,0.0172496949216165
2037,0.006725540886887806
2038,0.008274117415869081
2039,0.11061354342359163
2040,0.07697974986769048
2041,0.009610993902588981
2042,0.03425531275895759
2043,0.14597811647357883
2044,0.02279395333725104
2045,0.027459306329659823
2046,0.008367914739494714
2047,0.04616091626540274
2048,0.19644883255736084
2049,0.0072892656682584656
2050,0.1320426853690562
2051,0.008191509835681421
2052,0.007823098505793012
2053,0.21611127238734856
2054,0.038466586822748616
2055,0.015307551390388795
2056,0.3198993398770159
2057,0.003537441180933281
2058,0.004121966604325175
2059,0.017389446309618046
2060,0.028013865801982056
2061,0.0051122904995375825
2062,0.0062873062651864695
2063,0.039414726286936264
2064,0.0048549606408747475
2065,0.007938298137089954
2066,1.0565883390893005
2067,0.015933593393072477
2068,0.007796221442265871
2069,0.024215084913042403
2070,1.1484247063504478
2071,0.030103333665116163
2072,0.09220922953783378
2073,0.007118219615509551
2074,0.06795056652068421
2075,0.6159956994651988
2076,0.005595199238060061
2077,0.015202310720878163
2078,0.02397265188491605
2079,0.30880633188064355
2080,0.08388500554308657
2081,0.13508174985146543
2082,0.04377218958927544
2083,0.3373099448273184
2084,0.007559107795513266
2085,0.05376948150416152
2086,0.08190418814699495
2087,0.06858528853119052
2088,0.4922350788643056
2089,0.06671538529492672
2090,0.007006813679370542
2091,0.4234003460059705
2092,0.03437555186165876
2093,0.015836034560406137
2094,0.3008950590441831
2095,0.7173203894366257
2096,0.03037958307444121
2097,0.5686170637845048
2098,0.026290782646372142
2099,0.005022839643881714
2100,0.05352345031961545
2101,0.09975229459277575
2102,1.25582587484648
2103,0.08736212479915574
2104,0.018273583454241005
2105,0.08544200676762971
2106,0.01596129748658218
2107,0.015499316567222383
2108,0.0056127446629363935
2109,0.015123036166183067
2110,0.028997819392082666
2111,1.099409533425797
2112,0.00940391614494525
2113,0.008789299365223937
2114,0.0895674901429865
2115,0.9314904562597773
2116,1.6622092942885693
2117,0.015616057814899147
2118,0.7396638710389216
2119,0.05276553616959269
2120,0.8624007993774754
2121,0.007049571424940572
2122,0.007771472392854187
2123,0.006433000785637412
2124,0.01454310933464677
2125,0.01865731682586427
2126,0.027321006019511894
2127,3.1448896415445433
2128,0.028266182315107958
2129,0.07156243445030913
2130,0.16199995766530792
2131,0.015078150630900743
2132,0.011150351883646058
2133,0.020387968795399215
2134,0.007651049530996036
2135,0.15894674287896846
2136,0.01785713472823622
2137,0.017619857835573044
2138,0.5282929170273171
2139,0.08820119030330081
2140,0.09299980770883794
2141,0.5974965207209013
2142,0.02657715345134712
2143,0.14226756712325303
2144,0.007147984123732186
2145,0.017093804127899712
2146,2.2666328993096974
2147,0.007118538088226427
2148,0.11498082491967464
2149,0.02899089140051311
2150,0.06890932548845022
2151,0.14221854738249362
2152,0.03655856473628685
2153,0.09808814438875849
2154,0.008946564808939574
2155,0.045774507906006526
2156,0.014203660002146814
2157,0.031239463658675054
2158,0.01447462309884239
2159,0.024214403030738452
2160,0.026310434072340374
2161,0.014892126396116947
2162,0.01602771050206563
2163,0.015414637939534442
2164,0.2934254300743086
2165,0.007303719455850969
2166,0.007984871053682613
2167,0.02477810493508213
2168,0.05703541854342606
2169,0.013493410590051795
2170,0.008722818123317842
2171,0.029300050682366012
2172,0.04586382187906916
2173,0.04505494027581816
2174,0.9340531549972179
2175,0.0076679021519859445
2176,0.025535453274664638
2177,0.007442391699162739
2178,0.04053951249051564
2179,0.00418568923881234
2180,0.007312207114404673
2181,0.025126865981261595
2182,0.22271926294214733
2183,0.015109675089985392
2184,0.03468742811569781
2185,0.14732914328984598
2186,0.0075595770261378545
2187,0.08929072656145667
2188,0.015064429301572696
2189,0.008184879941148795
2190,0.07175396125534077
2191,0.22892520013276657
2192,0.013805252105249561
2193,0.026276871021216803
2194,0.13851294966099403
2195,0.005897784094224363
2196,0.004406310718120561
2197,0.07227760773341484
2198,0.048140989682741
2199,0.02238849677497338
2200,0.6296726659932886
2201,0.10921795118795018
2202,0.04665500145133247
2203,0.018988894392854783
2204,0.04327852458649067
2205,0.008019231365486202
2206,0.24539821798223285
2207,0.1198453565860028
2208,0.01641035867395349
2209,3.7441114726171074
2210,0.014396980058245907
2211,0.00944291124610867
2212,0.8271793993241194
2213,0.12458438013042683
2214,0.11486160060131417
2215,0.09063711018051071
2216,0.14085384716531293
2217,0.01391252844537708
2218,0.007882691474434603
2219,0.018697488738375283
2220,0.6520317360536954
2221,0.008256579904124884
2222,0.13966705258493792
2223,0.04081925183469296
2224,0.042417637279359245
2225,0.008937312970468157
2226,0.01485390114106645
2227,0.6483884312875993
2228,0.027948653473606675
2229,0.16357509180191732
2230,0.06665782030912287
2231,0.01490466484814727
2232,3.5737070115146405
2233,1.0324215916216357
2234,0.11823972067922545
2235,0.39093667706863916
2236,0.005775082032654943
2237,0.018037064060794347
2238,0.03694940009102136
2239,0.008481922098103077
2240,0.017113034306237444
2241,0.017356412211139784
2242,0.047876272459681984
2243,0.008710694437957063
2244,0.20368885596845648
2245,2.6648741100767417
2246,0.634017836193271
2247,0.09981426825966455
2248,0.00817867933609762
2249,0.10184314699329937
2250,0.10854362870125953
2251,0.08802343735876964
2252,0.08578869539378985
2253,0.005060432041409364
2254,0.7340101719764586
2255,0.06488380579193678
2256,0.4804420163837039
2257,0.08093918574179759
2258,0.004369570347833535
2259,0.028884992476783576
2260,0.024647763817466514
2261,0.29646764444964524
2262,0.06090946333780545
2263,0.3917062929617221
2264,0.11508108507344368
2265,0.5066817899247616
2266,0.028631295190974983
2267,0.11865280452971576
2268,0.9298095369892954
2269,1.489793784690387
2270,0.08118801287499103
2271,0.132508195562212
2272,0.042690501649384975
2273,1.011973617164074
2274,0.04525786444309679
2275,0.04364808026343758
2276,0.12237905012128765
2277,0.49209088535009093
2278,0.04952825663311117
2279,0.6781921167499578
2280,0.016276451339236067
2281,0.036108703465125826
2282,1.0784105889131346
2283,0.007783885667527737
2284,1.2685989544077434
2285,0.7988479080088833
2286,0.008511283852716472
2287,0.04490169144057949
2288,0.025011672085612887
2289,0.0413832584090742
2290,0.06539435500158498
2291,0.9114831295861954
2292,0.19491643301160616
2293,0.025261421311422724
2294,0.7662746791397756
2295,0.039944827295275515
2296,1.1057631893290076
2297,0.060035777747150756
2298,0.10616682044071461
2299,0.543824110896175
2300,1.5414941728370342
2301,0.016912296265091376
2302,0.07294009453006797
2303,1.9754083129244235
2304,0.321263734875207
2305,0.11471622969683976
2306,3.6058426302122966
2307,0.20565312456149695
2308,0.08391612078477954
2309,0.00866901176806359
2310,0.015278375437455622
2311,0.4524705875001698
2312,0.0367602060544094
2313,0.03241859187149373
2314,0.10807459171588286
2315,0.053784785357837685
2316,0.027811017875118447
2317,0.6150487333343772
2318,0.29107725833474246
2319,0.11663674405215815
2320,0.9735634351950018
2321,0.06748747227267177
2322,0.017674141714973467
2323,0.46178097907606075
2324,0.07479170888524196
2325,0.5056975997515969
2326,0.02478177352998276
2327,0.0914961442924864
2328,0.06022197625391733
2329,3.591710007512933
2330,1.3796934224776856
2331,0.007511035860434648
2332,0.07543423087311012
2333,0.07124600571639253
2334,0.14182247184327143
2335,0.15162892882654266
2336,0.45384707286447395
2337,0.16938996215436108
2338,0.5741339686353621
2339,0.1332965610615249
2340,0.5068385506991233
2341,1.9379064739194227
2342,0.2897018957862324
2343,0.2190594685658885
2344,1.4811617007566618
2345,1.7161821719557802
2346,0.014860649675131135
2347,0.5055241796079991
2348,0.07932335919243753
2349,2.3056125593267716
2350,0.016977375516726657
2351,0.024156591759666373
2352,0.2682305550899623
2353,0.6366655924814137
2354,1.5200754184979606
2355,0.35274691152584664
2356,0.02415699533842354
